region,year,milk_production_tons,cows_heads,fodder_sown_area_ha,land_total_ha,cows_dairy_buffaloes_stock_heads,TE,yield_combined,EF_combined,CH4_intensity,yield_cattle_only,EF_cattle_only,CH4_intensity_cattle_only
Barda district,2009,46300.0,31186.0,27068.0,100.0,36943.0,0.767558478232513,1253.2820832092684,62.71042777612358,0.050036961843052556,1484.6405438337715,65.79520725111695,0.04431726421886249
Barda district,2010,47604.0,31714.0,34994.0,106.0,37550.0,0.7685506628171999,1267.7496671105193,62.903328894806926,0.04961809931938493,1501.0405499148642,66.01387399886485,0.04397874128224519
Barda district,2011,49964.0,32829.0,33387.0,106.0,38423.0,0.7728031488419553,1300.3669677016371,63.338226236021825,0.04870796306674138,1521.947059002711,66.29262745336948,0.043557774931283856
Barda district,2012,51450.0,33809.0,29378.0,6.0,39297.0,0.691800382658077,1309.2602488739599,63.456803318319466,0.04846767735665695,1521.784140317667,66.29045520423556,0.043561010689990284
Barda district,2013,57115.0,35803.0,31573.0,506.0,41185.0,0.7988371731756595,1386.791307514872,64.49055076686496,0.04650342875485132,1595.2573806664245,67.27009840888566,0.04216880562607604
Barda district,2014,65433.0,36758.0,31041.0,227.0,42021.0,0.8250708142686005,1557.1499964303562,66.76199995240475,0.042874482294866505,1780.102290657816,75.56958782009112,0.04245238502118059
Barda district,2015,69047.0,36852.0,33835.0,232.0,42042.0,0.8369390972349259,1642.333856619571,67.89778475492761,0.04134225479262917,1873.6296537501357,81.01117985455335,0.04323756281952873
Barda district,2016,79830.0,37150.0,31204.0,11.2,42015.0,0.824293820508518,1900.035701535166,82.54753172568239,0.043445252980765944,2148.85598923284,97.02434846445614,0.04515162902987029
Barda district,2017,81536.0,38294.0,26641.0,571.0,42045.0,0.8675954661443227,1939.2555595195624,84.82941437204727,0.04374328796203796,2129.2108424296234,95.88135810499628,0.045031406093906094
Barda district,2018,82008.0,39542.0,26776.0,6.2,42635.0,0.7990151001295129,1923.4900903013956,83.91215070844484,0.04362494568157431,2073.9466895958726,92.66598921285077,0.04468098899442183
Barda district,2019,82618.0,39380.0,28783.0,20.0,42003.0,0.8322291691207451,1966.9547413280004,86.44100313181093,0.043946615199417255,2097.9685119349924,94.06362251258138,0.044835574021949876
Barda district,2020,89962.0,39321.0,28981.0,26.0,41945.0,0.8562330059479012,2144.760996543092,96.78609434432535,0.04512675048656907,2287.8868797843393,99.7488946291876,0.0435987004036625
Barda district,2021,86540.0,41443.0,29431.0,54.0,43805.0,0.8472410576891668,1975.5735646615683,86.94246194394579,0.04400871903691409,2088.169292763555,93.49348612442502,0.04477294367292057
Barda district,2022,93292.0,44064.0,27864.0,656.0,46270.0,0.8657298403575108,2016.2524313810245,89.30923237125961,0.044294668158236315,2117.1931735657226,95.1821482801875,0.0449567613709448
Barda district,2023,96741.0,45218.0,24786.0,649.0,47321.0,0.8684002118230763,2044.3566281355002,90.94438563697456,0.04448557770466786,2139.435622981998,96.47625442804353,0.045094254480802065
Barda district,2024,100184.0,48023.0,25892.0,651.0,49957.0,0.8634234229751763,2005.4046479972776,88.6780886107507,0.044219548757558826,2086.1670449576245,93.37699170662543,0.04476007419076173
Beylagan district,2005,22725.0,20070.0,19538.0,7949.0,22638.0,0.6645166515713281,1003.8430956798304,59.38457460906441,0.05915722772277228,1132.286995515695,61.097159940209266,0.05395907590759076
Beylagan district,2008,26733.0,23526.0,27501.0,8225.0,25307.0,0.6611389783452066,1056.3480459951793,60.08464061326906,0.05687958702726967,1136.3172660035705,61.150896880047604,0.053814985224254666
Beylagan district,2009,30360.0,24258.0,24825.0,8230.0,25975.0,0.6969037045667018,1168.8161693936477,61.5842155919153,0.05268939393939394,1251.545881770962,62.687278423612824,0.050087878787878785
Beylagan district,2010,34768.0,24841.0,25326.0,8243.0,26358.0,0.7377648714573816,1319.0682145838075,63.58757619445077,0.04820643503604847,1399.6215933336016,64.66162124444803,0.04619935956435037
Beylagan district,2011,36350.0,25158.0,26233.0,8416.5,26581.0,0.7483208610039117,1367.518152063504,64.23357536084671,0.04697091242549289,1444.868431512839,65.26491242017119,0.045170142136634575
Beylagan district,2012,37740.0,25402.0,28775.0,8305.0,26788.0,0.758286626331133,1408.8397790055249,64.78453038674033,0.045984313725490195,1485.709786630974,65.80946382174632,0.04429496555378908
Beylagan district,2013,38773.0,25693.0,28730.0,8285.5,27070.0,0.7632901874255676,1432.323605467307,65.09764807289743,0.04544898081998642,1509.0880784649516,66.12117437953269,0.04381531821972335
Beylagan district,2014,39130.0,25751.0,24880.0,10900.5,27140.0,0.7587476922530055,1441.783345615328,65.2237779415377,0.04523826561035863,1519.5526387324765,66.26070184976635,0.043605400800749636
Beylagan district,2015,39457.0,25856.0,28853.0,10153.5,27271.0,0.7623186467999123,1446.8483003923582,65.29131067189812,0.04512657661082529,1526.0287747524753,66.347050330033,0.043476932694663385
Beylagan district,2016,39520.0,26205.0,24348.0,5275.4,27614.0,0.7710716686580333,1431.1581082059824,65.0821081094131,0.04547513495276653,1508.109139477199,66.10812185969598,0.04383510458839406
Beylagan district,2017,39573.0,27273.0,21346.0,13604.4,27705.0,0.7347073930848388,1428.370330265295,65.0449377368706,0.04553786672731407,1450.9954900450996,65.34660653393466,0.04503570616329315
Beylagan district,2018,39621.0,27438.0,20748.0,9954.4,27827.0,0.7411453299375226,1423.8329679807382,64.98443957307651,0.04564049367759522,1444.0192433850864,65.25358991180116,0.04518886449105273
Beylagan district,2019,39663.0,27890.0,22634.0,4472.0,28282.0,0.7526823371001793,1402.4114277632416,64.69881903684322,0.04613397877114691,1422.1226245966295,64.96163499462173,0.045679348511206926
Beylagan district,2020,39796.0,28148.0,22890.5,5448.0,28356.0,0.7467863203787296,1403.4419523204965,64.71255936427329,0.04610989379167086,1413.8127042773908,64.85083605703188,0.04586946761818609
Beylagan district,2021,39899.0,28346.0,23809.0,5493.0,28463.0,0.7449346506039188,1401.7847732143484,64.69046364285798,0.04614864198768557,1407.570733084033,64.76760977445377,0.046013751388923704
Beylagan district,2022,39925.0,28314.0,23570.5,4231.0,28420.0,0.7503539390349679,1404.8205489092188,64.73094065212291,0.046077729075349606,1410.0798191707283,64.80106425560972,0.04595560008348988
Beylagan district,2023,39965.0,28114.0,21134.5,4095.0,28220.0,0.7538865311276541,1416.194188518781,64.88258918025042,0.045814754576921475,1421.5337554243438,64.95378340565792,0.04569274782101005
Beylagan district,2024,40027.0,27857.0,21091.5,4069.0,27959.0,0.7578678185844594,1431.6320326191924,65.08842710158923,0.04546449479934377,1436.8740352514628,65.1583204700195,0.04534727392343501
Bilasuvar district,2005,14535.0,15109.0,3846.0,10537.0,18121.0,0.5837905359677293,802.1080514320402,71.70487279951438,0.08939552803577572,962.0093983718314,58.826791978291084,0.061149914000688
Bilasuvar district,2008,14623.0,16557.0,7267.0,4858.0,19166.0,0.5793635248335013,762.9656683710738,69.03725346968591,0.09048539971278123,883.1913994081053,60.353204082865254,0.06833536210080011
Bilasuvar district,2009,22066.0,17057.0,7410.0,4895.0,19304.0,0.7245185063069263,1143.0791545793618,61.24105539439149,0.053575515876612585,1293.6624259834673,63.24883234644623,0.04889129580954107
Bilasuvar district,2010,23573.0,17413.0,7615.0,4125.0,19463.0,0.744362518282224,1211.1699121409854,62.148932161879806,0.05131314074011228,1353.7586860391662,64.05011581385556,0.04731280136879764
Bilasuvar district,2011,23781.0,17588.0,6746.0,4242.0,19510.0,0.7420131899404017,1218.9133777549973,62.25217837006663,0.051071864093183636,1352.1150784625881,64.02820104616784,0.04735410621925066
Bilasuvar district,2012,26955.0,17831.0,7675.0,4118.0,19652.0,0.7808622113152365,1371.6161204966415,64.28821493995522,0.046870413652383605,1511.6931187258147,66.15590824967752,0.04376278983491003
Bilasuvar district,2013,27314.0,18139.0,7863.0,4353.85,19895.0,0.7783082741017451,1372.907765770294,64.30543687693725,0.04683886163383856,1505.8161971442748,66.077549295257,0.04388155036489225
Bilasuvar district,2014,27392.0,18450.0,8555.0,4333.85,19992.0,0.7740101325783075,1370.1480592236894,64.2686407896492,0.046906347352024924,1484.6612466124661,65.79548328816621,0.04431683216510903
Bilasuvar district,2015,27693.0,18585.0,10158.0,4289.85,20187.0,0.7763611090689385,1371.823450735622,64.29097934314163,0.046865345033040844,1490.0726392251815,65.86763518966909,0.0442043115588777
Bilasuvar district,2016,27995.0,18760.0,8064.0,13898.95,20260.0,0.7455381697060588,1381.786771964462,64.42382362619283,0.046623563731618745,1492.27078891258,65.89694385216774,0.044158837887718044
Bilasuvar district,2018,27105.0,18339.0,5562.0,8411.0,19464.0,0.7536098927240424,1392.5709001233045,64.56761200164406,0.046365762774395865,1477.9977097987894,65.70663613065052,0.044456520937096476
Bilasuvar district,2019,27165.0,18263.0,6289.0,2559.0,19393.0,0.7820319005719669,1400.7631619656577,64.6768421595421,0.04617257500460151,1487.4336089361002,65.832448119148,0.04425908337934842
Bilasuvar district,2020,27202.0,18397.0,6404.3,2559.0,19525.0,0.7800961877937654,1393.1882202304737,64.57584293640632,0.046351126142685585,1478.610643039626,65.71480857386167,0.04444361934171507
Bilasuvar district,2021,27376.0,18572.0,7288.3,2559.0,19586.0,0.7796284210316743,1397.7330746451546,64.63644099526873,0.04624376582894993,1474.0469524014645,65.65395936535286,0.044539937658289494
Bilasuvar district,2022,27472.0,18681.0,7635.2,2559.0,19603.0,0.7789962984035029,1401.41815028312,64.68557533710826,0.04615722675208697,1470.5850864514748,65.60780115268633,0.044613400310619306
Bilasuvar district,2023,27496.0,18713.0,7467.7,2559.0,19509.0,0.7785683669027235,1409.400789379261,64.79201052505681,0.045971317040054305,1469.3528563031048,65.59137141737473,0.044639632431383955
Bilasuvar district,2024,27511.0,18741.0,7598.0,102.0,19528.0,0.7863287891059175,1408.7976239246211,64.78396831899495,0.04598529073219198,1467.9579531508457,65.57277270867795,0.04466938073255547
Dashkasan district,2008,19025.0,12777.0,75.0,304.0,13002.0,0.7781000511736574,1463.2364251653592,65.5098190022048,0.04477049496276829,1489.0036784847773,65.85338237979703,0.04422647393780114
Dashkasan district,2009,19032.0,13137.0,80.0,270.0,13316.0,0.7717031898554337,1429.25803544608,65.05677380594773,0.04551786464901219,1448.7325873487098,65.3164344979828,0.04508522488440521
Dashkasan district,2010,19341.0,13375.0,85.0,270.0,13563.0,0.7720269891164905,1426.0119442601194,65.01349259013493,0.045591127656274245,1446.056074766355,65.28074766355141,0.04514399462282199
Dashkasan district,2011,20213.0,13584.0,100.0,270.0,13766.0,0.7827687918175175,1468.3277640563708,65.57770352075161,0.04466148848101058,1488.0005889281508,65.84000785237535,0.04424729959267139
Dashkasan district,2012,20527.0,13792.0,442.0,270.0,13962.0,0.7925528271842553,1470.2048417132216,65.60273122284296,0.044621490394764624,1488.3265661252901,65.84435421500388,0.04424052873451228
Dashkasan district,2013,21511.0,14015.0,362.0,270.0,14185.0,0.8006134701830916,1516.4610504053578,66.21948067207144,0.043667116049153146,1534.8555119514806,66.46474015935307,0.043303581113538804
Dashkasan district,2014,21516.0,13870.0,298.0,270.0,14047.0,0.802562824711778,1531.7149569303053,66.42286609240406,0.04336503067484662,1551.2617159336698,66.68348954578227,0.042986614612381485
Dashkasan district,2015,22713.0,13199.0,49.0,270.0,13350.0,0.8191223706669368,1701.3483146067415,70.98753830439223,0.04172428284962956,1720.8121827411167,72.11998154130133,0.04191043175113971
Dashkasan district,2016,22892.0,13436.0,256.0,720.0,13595.0,0.8184276044839613,1683.8543582199338,69.96970811461433,0.04155330166949947,1703.7808871688003,71.12906979891201,0.04174778008990834
Dashkasan district,2017,23548.0,12307.0,251.0,720.0,12433.0,0.8459082220430895,1893.9917960267032,82.19588631428091,0.043398227218679065,1913.3826277728122,83.32408016132726,0.04354804885958275
Dashkasan district,2018,22763.0,11470.0,282.0,720.0,11628.0,0.8544092051437638,1957.6023391812867,85.89686337054758,0.043878606830063144,1984.568439407149,87.4658001109614,0.044072957311106935
Dashkasan district,2019,22174.0,10639.0,160.0,620.0,10751.0,0.8611006421922761,2062.5058134127057,92.00033823492106,0.04460609887091352,2084.2184415828556,93.26361841936614,0.04474752576727863
Dashkasan district,2020,22054.0,11539.0,160.0,420.0,11657.0,0.8469432642549567,1891.9104400789226,82.0747892409555,0.043381963280213036,1911.257474651183,83.2004348887961,0.043531777372894626
Fuzuli district,2005,7750.0,7731.0,3411.0,2987.0,8630.0,0.664163704063373,898.0301274623407,58.275782155272296,0.06489290322580644,1002.4576380804554,59.36610184107274,0.05922055913978495
Fuzuli district,2008,6420.0,12729.0,6500.0,2800.0,13702.0,0.4169703941058509,468.5447379944534,46.0,0.09817632398753894,504.36012255479613,48.34880980438369,0.09586168224299066
Fuzuli district,2009,6757.0,13347.0,4064.0,2800.0,14437.0,0.4120623657921181,468.03352497056176,46.0,0.0982835577919195,506.25608751030194,48.50048700082416,0.09580227911795175
Fuzuli district,2010,7631.0,13757.0,7223.0,3872.0,14801.0,0.4369658801715949,515.5732720762111,49.24586176609689,0.09551670816406761,554.6994257468925,52.3759540597514,0.09442222513432054
Fuzuli district,2011,9615.0,13988.0,6447.0,4182.0,14798.0,0.4994656403293092,649.7499662116502,59.97999729693201,0.09231242849713987,687.3748927652273,62.98999142121818,0.09163848153926156
Fuzuli district,2012,11628.0,13999.0,6884.0,4547.0,14830.0,0.5638504516002212,784.0863115306811,70.72690492245448,0.09020295837633299,830.6307593399529,67.7116936924066,0.08151840385276918
Fuzuli district,2013,17404.0,14049.0,6638.0,3686.0,14867.0,0.7206539050821426,1170.6463980628237,61.60861864083765,0.05262786332643836,1238.8070325290057,62.51742710038674,0.050465831609591665
Fuzuli district,2014,17869.0,14626.0,5287.0,3415.0,15460.0,0.7128719670067426,1155.8214747736092,61.41095299698146,0.05313186710690768,1221.7284288253795,62.289712384338394,0.050984908687298304
Fuzuli district,2015,20321.0,14821.0,5975.0,4054.0,15690.0,0.7518549680823678,1295.1561504142767,63.268748672190355,0.04885028623919426,1371.0950678091897,64.2812675707892,0.04688315863720618
Fuzuli district,2016,23199.0,14992.0,6040.0,3568.0,15857.0,0.7933894214084928,1463.0131802989217,65.50684240398563,0.04477529203844994,1547.4252934898614,66.63233724653148,0.04306013190223716
Fuzuli district,2017,24560.0,15067.0,6216.0,13979.0,16028.0,0.7778736686293534,1532.3184427252309,66.43091256966974,0.043353203040173725,1630.0524324683083,67.73403243291078,0.04155328447339848
Fuzuli district,2018,27916.0,15195.0,5787.0,17452.0,16030.0,0.8064820927616275,1741.4847161572052,73.32274712187376,0.04210358347770585,1837.1832839749918,78.89066379490862,0.04294109601531869
Fuzuli district,2019,28135.0,15306.0,6279.0,16845.0,16120.0,0.8083967536894398,1745.347394540943,73.54748477329123,0.042139166680129896,1838.1680386776427,78.94795861397193,0.04294926086886278
Fuzuli district,2020,28293.0,15350.0,6957.0,16.0,16228.0,0.8283048036388717,1743.468079861967,73.43814282833263,0.04212187402601993,1843.1921824104234,79.24027243115191,0.04299078152964273
Fuzuli district,2021,28599.0,15349.0,6721.0,2345.0,16227.0,0.847389640428961,1762.4329820669254,74.54155532025749,0.04229468926122656,1863.2484200925142,80.40718080538264,0.04315429973711732
Fuzuli district,2022,28747.0,15412.0,6928.0,23720.0,16289.0,0.8038729574194218,1764.8106083860273,74.67988994245977,0.04231609306267531,1865.2348819101999,80.52275676568436,0.04317030393685349
Fuzuli district,2023,29291.0,12770.0,7126.9,4611.0,13630.0,0.8828925104660538,2149.0095377842995,97.03328219835925,0.0451525600479204,2293.7353171495693,99.73218480814408,0.04348024990611451
Gabala district,2005,24503.0,22753.0,1000.0,606.0,24934.0,0.6788730492808056,982.7143659260447,59.102858212347265,0.06014245874654804,1076.9129345580802,60.35883912744107,0.05604802133072141
Gabala district,2008,25473.0,23891.0,1569.0,790.0,25730.0,0.6726913568024698,990.0116595413914,59.20015546055188,0.05979743257566836,1066.2174040433636,60.21623205391151,0.0564765045342127
Gabala district,2009,25608.0,24232.0,1282.0,800.0,25973.0,0.6693458427356241,985.9469449043237,59.145959265390985,0.059988987816307404,1056.7844172994387,60.09045889732585,0.05686160574820369
Gabala district,2010,25658.0,24489.0,1637.0,1207.0,26060.0,0.6603725435541831,984.5740598618572,59.12765413149143,0.06005404422272456,1047.735718077504,59.96980957436672,0.05723753475199418
Gabala district,2011,26127.0,24620.0,1922.0,1367.3,26135.0,0.66351832401137,999.6938970728908,59.329251960971874,0.0593474183794542,1061.2103980503655,60.149471974004875,0.05668006277031423
Gabala district,2012,27487.0,24863.0,1661.0,1368.0,26256.0,0.6794182102971197,1046.8845216331506,59.958460288442005,0.05727323219461321,1105.5383501588706,60.74051133545161,0.05494202107663016
Gabala district,2013,35130.0,26749.0,1665.0,1945.45,28102.0,0.7389299582620326,1250.088961639741,62.667852821863214,0.050130714489040704,1313.3201241167894,63.51093498822386,0.04835906632507828
Gabala district,2014,37385.0,24187.0,1505.0,1936.6,25138.0,0.7915250148129869,1487.1907072957276,65.82920943060971,0.04426413445677857,1545.665026667218,66.60886702222957,0.04309398600151576
Gabala district,2015,36591.0,24192.0,2037.0,2598.1,25057.0,0.7804383048992684,1460.310492078062,65.47080656104083,0.0448334836435189,1512.5248015873017,66.16699735449735,0.043746057773769505
Gabala district,2016,38855.0,23232.0,1972.0,35771.3,23746.0,0.7337000179985684,1636.2755832561274,67.81700777674837,0.041445957191266675,1672.4776170798898,69.30778863010268,0.04144018904785859
Gabala district,2017,40313.0,22658.0,1599.0,4374.8,23183.0,0.8166813960459319,1738.9035068800415,73.1725676730206,0.04207971712260652,1779.194986318298,75.5167992039737,0.042444363762648186
Gabala district,2018,40472.0,22019.0,1218.0,3395.4,22550.0,0.828381951559167,1794.7671840354767,76.42281798024592,0.04258090891121135,1838.0489577183341,78.94103026724854,0.04294827400312674
Gabala district,2019,40502.0,21729.0,1438.0,3318.0,22301.0,0.8327405330073394,1816.1517420743464,77.66701044796197,0.0427646042170757,1863.9606056422292,80.44861705554789,0.043160041479433114
Gabala district,2020,41283.0,21314.0,1396.7,1144.0,21858.0,0.8540070942332159,1888.6906395827614,81.88745539390612,0.043356732795581714,1936.8959369428544,84.69212724031152,0.04372569822929535
Gabala district,2021,40892.0,20924.0,1174.5,1056.0,21301.0,0.8561227631394397,1919.7220787756444,83.69292094694659,0.043596373596080144,1954.310839227681,85.70535791870145,0.04385451699821259
Gabala district,2022,40129.0,19865.0,1035.0,4204.0,20192.0,0.845433365006815,1987.371236133122,87.62887192047255,0.044092855087796395,2020.0855776491317,89.53225179049494,0.04432101925834638
Gabala district,2023,40343.0,18489.0,1036.1,4351.0,18761.0,0.8605371662782489,2150.3651191301105,97.11215238575188,0.045160773638774784,2182.0001081724267,98.95273356639574,0.045349554839974486
Gabala district,2024,41508.0,17262.0,997.3,4877.0,17692.0,0.8760366893289457,2346.145150350441,99.58244242757017,0.04244513277991162,2404.58811261731,99.41546253537912,0.041344071366621236
Gadabay district,2015,43139.0,26083.0,39.0,277.0,26183.0,0.8350258069161184,1647.595768246572,67.96794357662097,0.04125280295478956,1653.9125100640263,68.22763694917971,0.041252264877383676
Gadabay district,2016,43786.0,23423.0,57.0,277.0,23515.0,0.8570086672501375,1862.0455028705082,80.33719289428412,0.04314459167106132,1869.3591768774281,80.76271574559581,0.043203423261067256
Gadabay district,2017,42816.0,23702.0,10.0,5.0,23783.0,0.8473030058195713,1800.2775091451877,76.74341871390183,0.042628660483761384,1806.4298371445448,77.10137234295533,0.04268163133577932
Gadabay district,2018,50392.0,21614.0,10.0,205.5,21712.0,0.8923470242190588,2320.9285187914516,99.65448994631014,0.04293733699226634,2331.4518367724622,99.62442332350724,0.04273063751615902
Gadabay district,2019,47483.0,21962.0,24.0,206.0,22072.0,0.8822197742729512,2151.2776368249365,97.16524432435995,0.04516629683733701,2162.052636371915,97.79215338891142,0.04523116215755686
Gadabay district,2020,47512.0,22001.0,30.0,180.0,22120.0,0.882715640684129,2147.9204339963835,96.96991615978959,0.04514595355814417,2159.5382028089634,97.64585907252152,0.04521608320960065
Gadabay district,2021,47618.0,22499.0,40.4,172.0,22578.0,0.88034600065831,2109.0442023208434,94.70802631684907,0.044905662106384525,2116.4496199831106,95.13888698083552,0.04495211512835101
Gadabay district,2022,47914.0,21085.0,10.0,200.0,21182.0,0.8880550971320236,2262.0149183268813,99.82281451906606,0.04413004251665186,2272.421152478065,99.79308242149125,0.0439148712872468
Gadabay district,2023,48633.0,20401.0,45.0,60.0,20482.0,0.8963225213147586,2374.426325554145,99.5016390698453,0.0419055491421169,2383.8537326601636,99.47470362097096,0.04172852648554332
Gadabay district,2024,48487.0,19909.0,53.3,170.0,20026.0,0.8973505777571076,2421.202436832118,99.36799303762253,0.041040762030470614,2435.431212014667,99.32733939424381,0.04078429269701157
Gakh district,2005,9215.0,10282.0,482.0,327.0,12567.0,0.6087218833921079,733.2696745444418,66.66157396355536,0.09091003798155183,896.2264150943396,58.528301886792455,0.06530526315789474
Gakh district,2008,9636.0,11231.0,2464.0,222.0,13376.0,0.6088681822187809,720.3947368421053,65.63157894736842,0.09110502283105022,857.9823702252694,63.88246816846228,0.0744566210045662
Gakh district,2009,9646.0,12170.0,3293.0,181.0,14142.0,0.5775248402774199,682.0817423278179,62.56653938622543,0.09172879950238441,792.6047658175843,71.40838126540675,0.09009330292349162
Gakh district,2010,11216.0,12279.0,2723.0,158.0,14168.0,0.6293558367811034,791.6431394692264,71.33145115753811,0.0901055634807418,913.429432364199,58.17905909818932,0.0636929980979553
Gakh district,2011,11352.0,11161.0,2045.0,182.18,12767.0,0.6732095162892956,889.1673846635858,59.51656614709798,0.06693516560958421,1017.1131619030552,59.56150882537407,0.05855937279774489
Gakh district,2012,14969.0,11329.0,1997.0,32.0,12973.0,0.7530137410636866,1153.8580127958066,61.38477350394409,0.05319959026432405,1321.2993203283609,63.61732427104481,0.04814754937982942
Gakh district,2013,15698.0,11490.0,2201.0,34.14,12985.0,0.7651550568584337,1208.9333846746247,62.11911179566167,0.051383403405954056,1366.231505657093,64.2164200754279,0.04700259056355374
Gakh district,2014,15733.0,11067.0,2619.0,254.4,12440.0,0.7942537503470112,1264.710610932476,62.862808145766344,0.04970529036632132,1421.6138068130479,64.9548507575073,0.04569092565520456
Gakh district,2015,15857.0,10840.0,3862.0,367.14,12028.0,0.8058381221424552,1318.3405387429332,63.57787384990578,0.04822568371486831,1462.8228782287822,65.50430504305044,0.044779382396838416
Gakh district,2016,15937.0,10826.0,3555.0,375.14,11883.0,0.8069631849385186,1341.1596398215938,63.88212853095459,0.04763200937022861,1472.1041936079807,65.62805591477307,0.04458112149923657
Gakh district,2017,15985.0,10314.0,2672.0,610.64,11345.0,0.8180759111868054,1408.9907448215072,64.78654326428676,0.045980815347721825,1549.8351754896257,66.66446900652835,0.04301390887290168
Gakh district,2018,16081.0,10863.0,2755.0,339.98,11923.0,0.8066266134044703,1348.7377337918308,63.98316978389108,0.04743929689281347,1480.3461290619534,65.73794838749271,0.04440714715088199
Gakh district,2019,16115.0,10940.0,2690.0,327.0,12015.0,0.8048906427149484,1341.2401165210154,63.88320155361354,0.04762995139104354,1473.034734917733,65.64046313223643,0.04456138173544317
Gakh district,2020,16116.0,11047.0,2146.0,373.0,12145.0,0.7995840320737221,1326.9658295594895,63.69287772745986,0.04799888309754281,1458.8576084004708,65.45143477867295,0.044864854802680564
Gakh district,2021,16210.0,11290.0,2022.0,657.0,12383.0,0.7903037786049688,1309.0527335863685,63.45403644781825,0.04847324696689287,1435.7838795394155,65.14378506052554,0.04537158132839811
Gakh district,2022,16370.0,10397.0,1728.2,1349.0,11311.0,0.8100588560671725,1447.263725576872,65.2968496743583,0.04511745062105478,1574.4926421083005,66.99323522811068,0.04254909387090206
Gakh district,2023,16380.0,10366.0,1554.0,1349.0,11264.0,0.8098820868763212,1454.190340909091,65.38920454545455,0.044966056166056166,1580.1659270692649,67.0688790275902,0.042444200244200245
Gakh district,2024,16169.0,9835.0,1363.0,1179.0,10704.0,0.821966187756624,1510.5568011958146,66.14075734927752,0.04378568041725936,1644.0264361972547,67.92035248263007,0.04131341868183974
Gazakh district,2005,16500.0,11406.0,1649.0,5699.0,13426.0,0.751403422618152,1228.9587367793833,62.38611649039178,0.05076339393939394,1446.6070489216202,65.2880939856216,0.04513187878787879
Gazakh district,2008,17282.0,13146.0,6832.0,2496.0,15320.0,0.7526520476615695,1128.0678851174935,61.040905134899916,0.054111021100952825,1314.6204168568386,63.52827222475785,0.048324422327662694
Gazakh district,2009,18359.0,13615.0,7359.0,1225.0,15338.0,0.7701586008474378,1196.9617942365367,61.95949058982049,0.051763966810102216,1348.4392214469335,63.97918961929245,0.04744684714127494
Gazakh district,2010,23289.0,13512.0,7557.0,312.0,15459.0,0.8438212800592096,1506.501067339414,66.08668089785886,0.04386766284512001,1723.5790408525754,72.28096237687711,0.0419365521764079
Gazakh district,2011,25124.0,13760.0,7725.0,67.0,15495.0,0.848607377634557,1621.4262665375927,67.6190168871679,0.04170341771480125,1825.8720930232557,78.23255813953487,0.042846680464894114
Gazakh district,2012,26344.0,13833.0,7015.0,67.0,15611.0,0.8571896469174137,1687.528025110499,70.18344873370175,0.04158950114568092,1904.431432082701,82.80328332117533,0.04347926731634597
Gazakh district,2013,27672.0,14011.0,7071.0,233.0,15762.0,0.8696335753516876,1755.6147696992768,74.14485932795793,0.04223298904044785,1975.0196274355862,86.91023286897956,0.04400474388288785
Gazakh district,2014,29002.0,14298.0,5783.0,206.0,15978.0,0.8732877009995333,1815.1207910877456,77.6070278451052,0.04275584755910251,2028.3955798013708,90.01574282480703,0.04437780466550897
Gazakh district,2015,30009.0,14411.0,6221.0,195.0,16070.0,0.8775345735344011,1867.3926571250777,80.6483000509136,0.04318764976567635,2082.367635833738,93.15593517578111,0.044735585384990555
Gazakh district,2016,31172.0,14777.0,5666.0,200.0,16458.0,0.879109640359866,1894.0332968768987,82.19830090920138,0.04339855114730002,2109.4944846721255,94.73422456274184,0.044908495969576426
Gazakh district,2018,31212.0,15187.0,3572.0,33.0,16657.0,0.864001418758668,1873.8068079486102,81.02148700791913,0.04323897568534246,2055.178771317574,91.57403760393157,0.04455769925320097
Gazakh district,2019,32055.0,15023.0,4154.0,33.0,16457.0,0.8708183412785239,1947.8033663486663,85.3267413148315,0.043806650501269126,2133.7282832989417,96.14419102830206,0.045059247600005674
Gazakh district,2023,31724.0,14821.0,4457.0,17.0,16054.0,0.8640351311182775,1976.0807275445372,86.97196960259126,0.044012356575463374,2140.476351123406,96.53680588354362,0.04510061782877317
Gazakh district,2024,31724.0,14853.0,4416.0,17.0,15993.0,0.8636065495997298,1983.617832801851,87.41049209028951,0.044066195939982344,2135.864808456204,96.2684979465428,0.04507237422771404
Gobustan district,2005,12760.0,10900.0,1212.0,2483.0,11011.0,0.6914927179511893,1158.8411588411589,61.451215451215454,0.05302816091954023,1170.6422018348624,61.608562691131496,0.052628004179728315
Gobustan district,2008,14040.0,10972.0,18.0,2046.0,11085.0,0.6514739021600284,1266.576454668471,62.88768606224628,0.049651709401709404,1279.6208530805686,63.06161137440758,0.04928148148148148
Gobustan district,2009,14545.0,11055.0,30.0,2046.0,11168.0,0.6729975009021633,1302.3818051575931,63.36509073543458,0.04865323708032543,1315.6942559927634,63.54259007990351,0.048295863412398304
Gobustan district,2010,14830.0,11092.0,33.0,2046.0,11205.0,0.681246366171042,1323.516287371709,63.64688383162279,0.04808923353562598,1336.9996393797333,63.82666185839644,0.0477387278040009
Gobustan district,2011,15052.0,11133.0,24.0,2046.0,11246.0,0.6794016362729796,1338.4314422905923,63.84575256387456,0.04770192222517495,1352.0165274409414,64.02688703254589,0.04735658605722385
Gobustan district,2012,16885.0,11172.0,42.0,2046.0,11287.0,0.7322888935107915,1495.9688136794543,65.9462508490594,0.044082637449412695,1511.3677049767275,66.1515693996897,0.04376934162471622
